,edad,clase_trabajo,peso_final,educacion,num_educacion,estado_civil,ocupacion,relacion,raza,ganancia_capital,perdida_capital,horas_por_semana,pais,sexo,salario
12798,52,4,286342,12,9,1,7,2,5,0,0,38,39,False,False
12799,50,4,152810,10,13,3,12,1,5,0,0,40,39,True,True
12800,26,5,176981,10,13,5,1,4,5,0,0,50,39,False,False
12801,17,4,117549,1,6,5,12,3,3,0,0,12,39,False,False
12802,64,4,254797,16,10,3,4,1,5,0,0,40,39,True,False
12803,51,4,133336,12,9,3,13,1,5,0,0,40,39,True,True
12804,28,6,182826,12,9,3,10,1,5,0,0,35,39,True,False
12805,51,4,136224,10,13,1,1,2,5,0,0,40,39,False,False
12806,39,6,134475,10,13,1,1,2,5,0,1762,40,39,True,False
12807,48,4,272778,16,10,1,8,5,5,0,0,32,39,False,False
12808,44,4,279183,16,10,3,8,4,5,0,0,40,39,False,True
12809,47,4,110243,2,7,3,8,1,5,0,0,40,39,True,False
12810,52,4,202071,12,9,7,3,4,5,0,0,40,39,False,False
12811,58,4,197642,16,10,5,1,2,5,0,0,39,39,False,False
12812,19,4,125591,2,7,5,8,2,5,0,0,40,39,False,False
12813,40,4,197462,10,13,3,13,1,5,0,0,40,39,True,True
12814,23,4,238831,16,10,5,1,4,5,0,0,40,39,True,False
12815,31,4,182177,10,13,3,8,1,5,0,0,40,41,True,False
12816,40,2,240504,8,12,3,4,1,5,0,0,40,39,True,True
12817,48,5,125892,16,10,3,12,1,5,0,0,38,39,True,True
12818,46,4,154430,13,14,1,4,2,5,0,0,50,39,False,True
12819,32,4,207685,12,9,3,6,6,3,3908,0,40,39,False,False
12820,50,4,222020,12,9,3,3,1,5,0,0,40,39,True,False
12821,18,4,243240,12,9,5,7,2,5,0,0,37,39,True,False
12822,26,4,158734,13,14,5,4,2,5,0,0,30,39,False,False
12823,36,4,257691,10,13,5,12,2,5,0,0,20,39,False,False
12824,26,4,144483,9,11,1,12,4,5,594,0,35,39,False,False
12825,19,4,209826,16,10,5,12,4,5,0,0,15,39,False,False
12826,53,4,30244,8,12,3,4,1,5,15024,0,40,39,True,True
12827,54,4,133050,16,10,5,12,2,3,0,0,41,39,True,False
12828,29,4,138332,16,10,3,1,4,5,0,0,6,39,False,False
12829,81,4,201398,13,14,7,10,5,5,0,0,60,39,True,False
12830,37,4,526968,13,14,5,10,2,5,0,0,38,39,False,True
12831,40,4,79036,9,11,1,14,2,5,0,0,50,39,True,True
12832,36,4,240323,16,10,7,1,5,3,0,0,40,39,False,False
12833,18,4,270544,3,8,5,1,4,5,0,0,30,39,False,False
12834,44,7,199551,2,7,6,13,2,3,0,0,40,39,True,False
12835,36,4,231052,12,9,6,8,5,3,0,0,35,39,False,False
12836,69,7,203072,11,16,3,10,1,5,0,0,50,39,True,True
12837,17,4,126771,3,8,5,10,4,5,0,0,7,39,True,False
12838,38,4,31848,9,11,3,3,1,5,0,0,40,39,True,True
12839,27,4,328981,12,9,5,7,5,3,0,0,40,39,True,False
12840,52,4,159670,8,12,3,4,1,5,0,0,40,39,True,False
12841,24,4,450695,8,12,5,12,2,5,0,0,35,39,True,False
12842,57,4,182028,10,13,3,4,6,5,0,0,40,39,False,False
12843,19,4,349620,1,6,5,7,4,5,0,0,40,39,False,False
12844,38,4,161066,12,9,1,3,2,1,0,0,50,39,True,False
12845,46,4,213611,6,4,4,9,5,5,0,1594,24,13,False,False
12846,21,4,548303,12,9,3,10,4,5,0,0,40,26,True,True
12847,29,4,150861,16,10,5,1,2,5,0,0,40,24,False,False
12848,33,4,335625,16,10,1,1,2,5,0,0,40,39,False,False
12849,26,4,133766,12,9,3,5,1,5,0,0,70,39,True,False
12850,28,4,200511,12,9,6,5,2,5,0,0,55,39,True,False
12851,26,4,50103,16,10,3,12,6,5,0,0,40,39,False,False
12852,37,4,148266,15,15,3,10,1,5,0,0,6,26,True,False
12853,49,4,177211,10,13,3,8,1,5,0,0,40,39,True,False
12854,28,4,132686,10,13,3,4,1,5,0,0,55,39,True,False
12855,57,1,21626,16,10,1,8,2,5,0,0,40,39,True,False
12856,60,4,52900,6,4,3,14,1,5,0,0,40,39,True,False
12857,20,4,150084,12,9,5,3,4,5,0,0,25,39,True,False
12858,38,4,248886,12,9,3,1,1,5,0,0,42,39,True,False
12859,51,6,118259,12,9,3,3,1,5,3137,0,60,39,True,False
12860,60,4,145493,16,10,1,1,2,5,0,0,40,39,False,False
12861,37,4,219546,10,13,3,4,3,5,3411,0,47,39,True,False
12862,44,1,399155,12,9,5,3,4,3,0,0,40,39,False,False
12863,19,6,227310,16,10,5,8,4,5,0,0,25,39,False,False
12864,59,4,333270,13,14,3,3,6,2,0,0,35,30,False,False
12865,50,4,231495,12,9,3,8,1,5,0,0,40,39,True,False
12866,35,1,133935,10,13,3,3,1,5,0,0,40,39,True,True
12867,46,1,55237,16,10,1,7,5,5,0,0,40,39,True,False
12868,18,4,183034,16,10,5,12,4,3,0,0,35,39,True,False
12869,32,4,245487,5,3,3,7,1,1,0,0,40,26,True,False
12870,32,4,185480,9,11,1,8,5,5,0,0,40,39,False,False
12871,39,4,114251,12,9,3,3,1,5,0,0,40,39,True,True
12872,25,4,181814,12,9,5,3,3,5,0,0,40,39,False,False
12873,30,4,340917,13,14,3,4,1,5,15024,0,60,39,True,True
12874,37,4,241998,10,13,3,13,1,5,0,1977,40,39,True,True
12875,38,5,125324,16,10,3,4,1,5,0,0,80,39,True,True
12876,36,4,34744,8,12,1,8,5,5,0,0,37,39,False,False
12877,56,4,131608,16,10,3,12,1,5,0,0,40,39,True,True
12878,35,1,226916,10,13,7,1,2,5,0,0,40,39,True,True
12879,56,4,124137,12,9,1,1,2,5,0,0,41,39,True,False
12880,17,4,96282,1,6,5,8,4,5,0,0,14,39,True,False
12881,46,4,337050,13,14,3,4,1,5,0,1977,45,39,True,True
12882,56,4,229335,12,9,1,1,2,5,0,0,40,39,False,False
12883,61,7,199495,3,8,3,3,1,5,0,0,40,39,True,False
12884,25,4,111675,16,10,3,12,1,5,0,0,43,39,True,False
12885,27,4,139209,12,9,5,7,5,3,0,0,40,39,False,False
12886,50,6,32372,12,9,3,5,1,5,0,0,30,39,True,False
12887,33,6,203784,9,11,3,5,1,5,0,0,62,39,True,False
12888,33,4,164190,9,11,3,3,1,5,7298,0,40,39,True,True
12889,38,4,64875,16,10,5,5,5,5,0,0,60,39,True,False
12890,51,4,41806,2,7,3,7,1,5,0,0,40,39,True,False
12891,27,4,208725,8,12,5,12,2,5,0,0,42,39,True,False
12892,49,2,79019,13,14,7,10,5,5,0,0,16,39,False,False
12893,26,4,136951,12,9,6,7,5,3,0,0,40,39,False,False
12894,42,4,203554,13,14,3,4,1,5,0,0,60,39,True,True
12895,37,4,252947,10,13,5,7,2,3,0,1719,32,39,True,False
12896,38,4,170861,16,10,5,1,4,5,0,0,40,39,False,False
12897,48,4,199590,12,9,3,8,1,5,0,0,40,26,True,True
12898,41,4,529216,10,13,1,13,5,3,7430,0,45,39,True,True
12899,33,4,195576,12,9,3,4,1,5,4386,0,60,39,True,False
12900,30,4,182177,12,9,5,8,2,5,0,0,40,21,True,False
12901,25,7,183678,10,13,5,10,2,5,0,0,50,39,False,False
12902,50,4,209320,10,13,3,12,1,5,0,0,40,39,True,True
12903,54,5,206862,12,9,3,4,1,5,0,0,36,39,True,True
12904,37,4,168941,2,7,1,3,2,5,0,0,40,39,True,False
12905,59,6,201263,10,13,3,12,1,5,15024,0,55,39,True,True
12906,17,4,75333,1,6,5,12,4,3,0,0,24,39,False,False
12907,65,4,299494,2,7,3,8,1,5,1797,0,40,39,True,False
12908,56,6,163212,12,9,7,1,5,5,99999,0,40,39,False,True
12909,57,4,139290,12,9,1,8,2,5,0,0,38,39,True,False
12910,33,4,400416,1,6,5,8,4,3,0,0,20,39,True,False
12911,41,6,223763,13,14,3,3,1,5,0,0,65,39,True,False
12912,45,4,77927,10,13,7,8,4,2,0,0,40,30,False,False
12913,50,4,175804,12,9,3,12,1,5,0,0,48,39,True,False
12914,18,4,91525,12,9,5,12,3,5,0,0,25,39,True,False
12915,19,4,279968,16,10,5,1,4,5,0,0,20,39,False,False
12916,26,4,77698,16,10,3,10,6,2,0,0,40,39,False,False
12917,61,4,198686,8,12,3,1,1,5,0,0,2,39,True,True
12918,67,4,190340,2,7,3,8,1,5,0,0,40,39,True,False
12919,41,4,113491,16,10,3,10,1,5,0,0,40,39,True,True
12920,29,4,202878,12,9,5,3,2,5,0,0,50,39,True,False
12921,27,4,108431,16,10,5,3,2,3,0,0,40,39,True,False
12922,35,4,194490,12,9,1,1,5,5,0,0,38,39,False,False
12923,37,4,48093,10,13,5,3,2,5,0,0,90,39,True,True
12924,22,4,136824,2,7,5,1,2,5,0,0,40,39,True,False
12925,25,4,143280,1,6,5,9,4,5,0,0,24,39,False,False
12926,26,4,150062,12,9,3,12,1,5,0,0,50,39,True,False
12927,27,2,298510,12,9,1,11,4,5,0,0,40,39,True,False
12928,26,4,177147,10,13,5,1,2,5,6849,0,65,39,True,False
12929,51,4,115025,12,9,3,3,1,5,0,0,40,39,True,False
12930,45,4,350440,12,9,3,4,1,2,0,0,40,39,True,True
12931,60,4,83850,12,9,3,12,1,5,0,0,40,39,True,False
12932,35,4,62669,16,10,3,4,1,5,0,0,55,39,True,True
12933,24,4,229773,12,9,5,7,4,5,0,0,40,39,True,False
12934,40,2,196234,12,9,1,3,4,5,0,0,40,33,False,False
12935,69,4,163595,12,9,7,3,2,5,0,0,20,39,False,False
12936,44,4,157249,10,13,3,10,1,3,0,1977,50,39,True,True
12937,65,4,80174,12,9,1,4,3,5,1848,0,50,39,False,False
12938,52,5,49069,16,10,3,1,6,5,0,0,40,39,False,True
12939,38,4,122952,12,9,6,3,5,5,0,0,35,39,False,False
12940,18,4,123856,2,7,5,12,4,5,0,0,49,39,False,False
12941,24,4,216181,9,11,5,7,4,5,0,0,40,39,True,False
12942,52,4,180062,16,10,3,4,1,5,0,0,60,39,True,False
12943,21,4,188535,12,9,5,7,2,5,0,0,44,39,True,False
12944,67,6,106143,11,16,3,12,1,5,20051,0,40,39,True,True
12945,64,6,170421,16,10,7,3,2,5,0,0,8,39,False,False
12946,25,4,283087,16,10,5,4,4,3,0,0,40,39,True,False
12947,34,1,341051,13,14,3,1,1,5,0,0,50,39,True,True
12948,39,6,34378,12,9,3,5,1,5,0,0,50,39,True,False
12949,26,4,380674,12,9,5,6,4,5,0,0,52,39,True,False
12950,19,4,304469,1,6,5,5,4,5,0,0,25,39,True,False
12951,35,4,99146,12,9,3,4,1,5,0,0,50,39,True,True
12952,26,4,205109,13,14,5,10,2,5,0,0,40,39,False,False
12953,38,4,99156,12,9,6,8,4,5,0,0,35,39,True,False
12954,45,4,97842,16,10,3,7,1,5,0,0,65,39,True,False
12955,18,4,100875,2,7,5,8,5,5,0,0,28,39,False,False
12956,51,4,200576,16,10,1,1,2,5,0,0,63,39,False,False
12957,36,4,355053,12,9,6,8,5,3,0,0,28,39,False,False
12958,18,4,118376,16,10,5,8,4,5,0,0,16,39,False,False
12959,37,2,117760,9,11,5,11,2,5,4650,0,40,39,True,False
12960,37,4,117567,10,13,3,4,1,5,0,0,60,39,True,True
12961,39,1,189632,12,9,3,1,6,5,0,0,40,39,False,True
12962,21,4,170108,16,10,5,8,4,5,0,0,40,39,True,False
12963,46,7,27243,11,16,3,10,1,5,7688,0,45,39,True,True
12964,33,4,192663,12,9,6,12,2,5,0,0,35,39,False,False
12965,23,4,526164,10,13,5,1,5,3,0,0,40,39,False,False
12966,52,6,146579,12,9,1,12,5,3,0,0,40,39,True,False
12967,28,4,60288,12,9,5,1,4,5,0,0,40,39,False,False
12968,23,7,241951,16,10,5,10,2,5,0,0,40,39,True,False
12969,48,5,213140,16,10,3,4,1,5,0,0,40,39,True,True
12970,17,4,218124,2,7,5,12,4,5,0,0,20,39,False,False
12971,22,6,279802,16,10,5,10,4,5,0,0,3,39,False,False
12972,26,4,153078,12,9,5,1,4,2,0,0,80,39,True,True
12973,40,4,167919,12,9,3,3,1,5,0,0,40,39,True,False
12974,90,4,250832,1,6,3,4,1,5,0,0,40,39,True,False
12975,28,4,193158,12,9,1,12,4,5,0,0,40,39,False,False
12976,44,4,172032,12,9,3,14,1,5,0,0,40,39,True,False
12977,29,4,39484,10,13,3,8,1,5,7298,0,42,39,True,True
12978,45,4,84298,9,11,3,4,1,5,0,1977,50,39,True,True
12979,43,4,269015,12,9,3,7,1,3,0,0,40,11,True,True
12980,17,4,262196,1,6,5,8,4,5,0,0,8,39,True,False
12981,49,1,125892,10,13,3,4,1,5,0,0,40,39,True,True
12982,27,4,134890,10,13,5,13,4,5,0,0,50,39,True,False
12983,60,6,261119,12,9,1,3,5,5,0,0,40,39,False,False
12984,33,4,119409,12,9,3,7,6,4,0,0,40,4,False,False
12985,53,6,118793,1,6,3,3,1,5,0,0,50,39,True,True
12986,19,4,184207,16,10,5,12,2,5,0,0,40,39,True,False
12987,28,6,191027,12,9,1,5,2,5,0,0,40,39,True,False
12988,22,4,207782,8,12,5,6,4,5,0,0,20,39,True,False
12989,48,6,209146,12,9,3,14,1,5,0,0,60,39,True,False
12990,76,4,79445,1,6,3,8,1,5,1173,0,40,39,True,False
12991,19,4,187724,16,10,5,8,4,5,0,0,25,39,False,False
12992,28,4,66777,9,11,3,8,3,5,3137,0,40,39,False,False
12993,58,4,158002,16,10,3,12,1,3,0,0,40,39,True,False
12994,19,6,305834,16,10,5,3,4,5,0,0,25,39,False,False
12995,37,4,122265,12,9,1,3,2,2,0,0,42,39,False,False
12996,22,4,211798,16,10,5,3,4,5,0,0,40,39,True,False
12997,52,6,123011,15,15,3,10,1,5,0,0,50,39,True,True
12998,31,4,36302,10,13,3,7,1,5,0,0,50,39,True,False
12999,50,6,176867,11,16,3,10,1,5,3781,0,40,39,True,False
13000,62,4,169204,12,9,7,3,5,5,0,0,40,39,True,False
13001,26,4,38232,10,13,5,10,2,5,0,0,50,39,True,False
13002,64,7,277657,12,9,7,1,2,5,0,0,24,39,False,False
13003,38,4,32271,16,10,3,3,1,5,0,0,40,39,True,False
13004,44,4,116825,15,15,3,10,1,5,15024,0,80,39,True,True
13005,28,6,226198,12,9,1,4,2,5,0,0,40,39,False,False
13006,19,4,28145,12,9,5,8,4,5,0,0,52,39,False,False
13007,39,4,140477,12,9,5,7,2,5,0,0,10,39,False,False
13008,50,4,165050,1,6,3,3,1,5,0,0,40,39,True,True
13009,39,5,202937,13,14,3,10,6,5,0,0,40,39,False,True
13010,36,4,316298,10,13,5,13,4,5,0,0,40,39,True,False
13011,39,4,203070,9,11,3,6,1,5,0,0,49,39,True,False
13012,51,5,103995,8,12,5,12,2,5,0,0,25,39,False,False
13013,28,4,176137,12,9,5,8,4,5,0,0,32,39,False,False
13014,57,6,103948,15,15,3,10,1,5,0,0,30,39,True,True
13015,40,2,39581,15,15,6,10,4,3,0,0,40,39,False,False
13016,27,4,506436,16,10,1,12,5,5,0,0,40,29,False,False
13017,32,4,226975,16,10,5,12,4,5,0,1876,60,39,True,False
13018,49,7,154493,12,9,1,4,5,5,0,0,44,39,False,False
13019,34,6,137223,1,6,5,8,4,5,0,0,40,39,False,False
13020,24,4,102323,12,9,5,7,4,5,0,0,40,39,True,False
13021,54,4,257765,6,4,1,7,2,5,0,0,40,13,True,False
13022,52,4,42924,3,8,3,3,1,5,0,0,45,39,True,False
13023,43,4,167599,2,7,3,6,6,5,0,0,25,39,False,False
13024,84,4,368925,5,3,7,8,2,5,0,0,15,39,True,False
13025,79,4,100881,8,12,3,1,6,5,0,0,2,39,False,True
13026,35,4,52738,16,10,3,7,1,5,0,0,46,39,True,False
13027,56,4,98418,12,9,1,14,2,5,0,0,30,39,True,False
13028,30,4,381153,12,9,5,3,2,5,0,0,40,39,True,False
13029,54,4,103700,12,9,7,8,5,5,0,0,40,39,False,False
13030,35,4,298635,10,13,5,12,2,2,0,0,50,39,True,False
13031,32,4,127895,16,10,5,1,4,3,0,0,40,39,False,False
13032,44,5,212760,10,13,3,4,1,5,0,0,60,39,True,True
13033,32,4,281384,12,9,2,8,3,5,0,0,10,39,False,False
13034,60,4,181200,3,8,3,1,1,5,0,0,40,39,True,False
13035,40,4,257364,16,10,1,8,2,5,0,0,45,39,True,False
13036,50,4,283281,6,4,3,7,1,3,0,0,40,39,True,False
13037,58,4,214502,7,5,3,6,1,5,0,0,50,39,True,True
13038,41,4,69333,12,9,3,3,1,5,0,0,45,39,True,True
13039,28,4,190060,12,9,3,12,1,5,0,0,40,39,True,True
13040,53,4,95864,12,9,5,1,3,5,0,0,35,39,True,False
13041,71,4,144872,16,10,3,1,1,5,6514,0,40,39,True,True
13042,17,4,275778,7,5,5,3,4,5,0,0,25,26,False,False
13043,45,4,27332,12,9,1,12,2,5,0,0,40,39,False,False
13044,23,4,24395,12,9,5,6,4,5,0,0,30,39,False,False
13045,25,4,330695,16,10,3,12,1,5,0,0,50,39,True,False
13046,40,6,171615,16,10,5,3,2,5,0,0,35,39,True,True
13047,28,4,116372,10,13,5,4,2,5,0,0,60,39,False,False
13048,27,4,38599,3,8,5,14,2,5,0,0,40,39,True,False
13049,19,2,202184,16,10,5,1,4,5,0,0,15,39,True,False
13050,24,4,315303,12,9,5,6,4,3,0,0,25,39,True,False
13051,38,4,103456,10,13,6,10,5,5,0,0,40,39,True,False
13052,24,7,163480,13,14,5,1,2,3,0,0,40,39,False,False
13053,18,4,317425,2,7,5,8,4,3,0,0,7,39,True,False
13054,58,4,216941,12,9,1,4,5,5,0,0,40,39,False,False
13055,35,4,116541,13,14,5,10,4,5,0,0,44,39,True,True
13056,43,4,186396,7,5,5,7,2,5,0,0,20,39,False,False
13057,45,4,273194,12,9,3,7,1,3,3137,0,35,39,True,False
13058,24,4,385540,12,9,3,12,1,5,0,0,40,26,True,False
13059,63,4,201631,7,5,3,5,1,3,0,0,40,39,True,False
13060,40,4,439919,7,5,3,7,1,5,0,0,40,26,True,False
13061,21,4,182117,10,13,5,8,3,5,0,0,20,39,True,False
13062,20,7,334113,16,10,3,8,1,5,0,0,40,39,True,False
13063,42,4,184837,12,9,3,7,6,5,7298,0,40,39,False,True
13064,49,4,228372,16,10,3,1,1,5,0,0,20,39,True,True
13065,47,1,211123,12,9,3,3,1,5,0,0,40,39,True,False
13066,48,5,38819,12,9,3,3,1,5,0,0,36,39,True,False
13067,61,4,162391,6,4,3,14,1,5,0,1651,40,39,True,False
13068,23,4,302836,8,12,3,1,1,5,0,0,40,8,True,False
13069,35,7,89040,10,13,3,4,1,5,0,0,40,39,True,True
13070,46,4,264210,16,10,3,5,6,5,0,0,20,39,False,False
13071,18,4,87157,3,8,5,8,4,5,0,0,25,39,True,False
13072,28,6,398918,10,13,5,10,2,5,0,0,50,39,True,True
13073,62,4,123612,10,13,3,10,1,5,0,0,4,39,True,False
13074,20,4,155818,12,9,5,8,4,5,0,0,20,39,False,False
13075,28,4,243660,12,9,3,14,1,5,0,0,40,39,True,False
13076,57,4,134195,12,9,3,12,1,5,0,0,40,39,True,False
13077,56,4,238638,6,4,3,3,1,5,0,0,40,39,True,False
13078,33,4,159929,12,9,3,3,1,5,0,0,40,39,True,False
13079,19,4,198668,12,9,5,6,4,5,0,0,40,39,True,False
13080,29,4,215504,12,9,3,7,1,5,0,0,40,39,True,False
13081,30,4,158002,16,10,5,3,3,5,0,0,55,7,True,False
13082,53,2,35305,10,13,1,10,5,5,0,0,57,39,False,False
13083,25,4,195994,4,2,5,9,2,5,0,0,40,13,False,False
13084,44,7,321824,12,9,3,11,1,5,0,0,38,39,True,False
13085,22,4,180449,16,10,3,6,1,5,0,0,28,39,True,False
13086,40,4,201764,12,9,1,3,2,5,0,0,40,39,True,False
13087,25,4,250038,9,11,5,1,2,5,0,0,40,39,True,False
13088,30,6,226535,6,4,3,5,1,5,0,0,40,26,True,False
13089,51,4,136121,9,11,1,1,5,5,0,0,38,39,False,False
13090,17,4,47199,2,7,5,9,4,5,0,0,24,39,False,False
13091,46,2,215895,10,13,3,11,1,5,0,0,40,39,True,True
13092,50,7,24647,16,10,3,1,1,5,0,0,40,39,True,True
13093,34,4,734193,16,10,5,4,2,5,0,0,50,39,False,False
13094,42,4,321086,13,14,3,10,1,5,0,0,50,39,True,False
13095,41,1,192589,10,13,3,1,1,5,0,0,40,39,True,False
13096,32,4,326283,10,13,5,8,5,4,0,0,40,39,True,False
13097,32,4,207284,12,9,3,7,1,5,0,0,40,39,True,False
13098,47,4,109089,16,10,3,10,1,5,0,0,70,39,True,False
13099,50,4,274528,16,10,3,12,1,5,0,0,40,39,True,False
13100,77,4,142646,6,4,7,9,5,5,0,0,23,39,False,False
13101,33,4,180859,12,9,1,4,2,5,0,0,40,39,True,False
13102,47,5,188610,12,9,3,7,1,5,0,0,48,39,True,False
13103,64,4,169604,2,7,3,14,1,5,0,0,40,39,True,False
13104,34,4,260560,12,9,3,4,1,5,0,0,50,39,True,False
13105,34,2,188245,12,9,5,10,5,3,0,0,35,39,False,False
13106,67,2,103315,13,14,5,4,3,5,15831,0,72,39,False,True
13107,37,2,52465,12,9,5,8,2,5,0,0,40,39,True,False
13108,34,4,737315,10,13,3,10,1,5,0,0,40,39,True,True
13109,22,4,195143,16,10,5,1,4,5,0,0,29,39,False,False
13110,50,6,219420,11,16,1,12,2,5,0,0,64,39,True,False
13111,60,4,198170,10,13,3,4,1,5,0,0,45,39,True,True
13112,46,2,183168,10,13,1,10,5,5,0,0,43,39,False,False
13113,44,4,196545,10,13,3,3,1,5,7298,0,40,39,True,True
13114,43,4,168412,12,9,3,12,3,5,0,0,44,31,False,False
13115,48,4,174386,13,14,3,10,1,5,0,0,40,8,True,True
13116,36,4,544686,12,9,5,1,3,5,2907,0,40,27,False,False
13117,48,4,95661,16,10,5,1,2,5,0,0,43,39,False,False
13118,37,4,468713,16,10,3,1,1,5,0,0,40,39,True,False
13119,51,4,169112,13,14,3,12,1,5,0,0,40,39,True,True
13120,52,4,74024,13,14,3,10,1,5,0,0,45,39,True,True
13121,27,4,110622,5,3,5,12,4,2,0,0,20,40,False,False
13122,43,2,33331,13,14,3,4,1,5,0,0,40,39,True,True
13123,23,4,181557,12,9,5,8,4,3,0,0,25,39,True,False
13124,66,4,142624,8,12,3,7,1,5,5556,0,40,41,True,True
13125,37,6,192251,1,6,3,8,6,5,2635,0,40,39,False,False
13126,35,4,146091,16,10,5,1,2,5,0,0,40,39,False,False
13127,42,2,174575,10,13,3,10,1,5,5178,0,40,39,True,True
13128,49,4,200949,1,6,5,8,5,5,0,0,38,29,False,False
13129,51,2,201560,10,13,3,10,6,5,0,0,40,39,False,True
13130,71,1,149386,12,9,7,4,2,5,0,0,9,39,True,False
13131,50,2,168672,13,14,3,10,6,5,0,1902,40,39,False,True
13132,63,4,38352,12,9,7,1,5,5,0,0,40,39,False,False
13133,41,7,180272,13,14,5,10,4,5,0,0,35,39,False,False
13134,24,7,275421,16,10,5,7,4,5,0,0,40,39,False,False
13135,41,2,173051,16,10,1,8,5,5,0,0,45,39,False,False
13136,33,2,167474,8,12,3,1,1,5,0,0,40,39,True,False
13137,42,2,267138,16,10,3,3,1,3,0,0,40,39,True,False
13138,23,4,135138,10,13,5,12,4,2,0,0,40,39,True,False
13139,49,4,218357,9,11,1,10,2,5,0,0,38,39,False,False
13140,28,6,107236,3,8,3,3,2,5,0,0,40,39,True,False
13141,31,4,138416,5,3,3,6,1,5,0,0,56,26,True,False
13142,28,4,154863,10,13,5,1,4,3,0,0,35,39,True,False
13143,37,4,194004,2,7,3,3,1,5,0,0,25,39,True,False
13144,19,4,339123,16,10,5,4,4,5,0,0,40,39,True,False
13145,51,2,548361,10,13,3,10,1,5,0,0,26,39,True,False
13146,25,4,101812,9,11,3,12,1,5,0,0,41,39,True,False
13147,49,5,127111,12,9,3,4,1,5,0,0,50,39,True,False
13148,47,4,171807,12,9,1,12,5,5,0,0,45,39,False,False
13149,48,2,40666,12,9,3,8,1,5,0,0,40,39,True,False
13150,41,2,340682,12,9,1,1,2,5,0,0,40,39,False,False
13151,32,4,175052,12,9,1,1,5,5,0,0,40,39,False,False
13152,26,4,321629,12,9,5,3,5,5,0,0,16,39,False,False
13153,46,4,154405,12,9,3,6,1,3,0,0,40,39,True,False
13154,17,4,108402,1,6,5,12,4,5,0,0,20,39,False,False
13155,34,4,346275,2,7,1,6,2,5,0,0,43,39,True,False
13156,44,4,42476,12,9,5,1,3,5,0,0,30,39,False,False
13157,23,4,161708,8,12,5,8,4,5,0,0,20,39,False,False
13158,35,4,70447,16,10,5,10,5,2,4650,0,20,39,True,False
13159,30,4,189759,10,13,5,14,2,5,4865,0,40,39,True,False
13160,65,4,137354,16,10,3,1,1,2,0,0,20,39,True,False
13161,34,4,250724,10,13,3,12,1,5,0,0,45,23,True,False
13162,34,1,149368,15,15,3,10,1,5,0,0,40,39,True,True
13163,39,4,154641,9,11,3,1,1,5,0,0,40,39,True,False
13164,28,4,38309,9,11,3,1,1,5,2407,0,40,39,True,False
13165,53,2,202733,13,14,3,4,1,5,7688,0,70,39,True,True
13166,34,4,56150,2,7,5,14,5,5,0,0,40,39,True,False
13167,21,4,260254,12,9,5,3,2,5,0,0,40,39,True,False
13168,53,4,108083,6,4,3,5,1,5,0,0,45,39,True,False
13169,54,6,71344,13,14,1,10,2,5,0,0,50,39,True,True
13170,32,4,174215,16,10,1,12,5,5,0,0,40,39,False,False
13171,39,7,114366,10,13,5,10,2,5,0,0,35,39,True,False
13172,39,4,158962,16,10,1,7,5,5,0,0,40,39,False,False
13173,29,4,179498,12,9,3,4,1,5,0,0,40,11,True,False
13174,29,4,31935,12,9,1,10,2,5,0,0,40,39,False,False
13175,43,4,149909,12,9,3,3,1,5,0,0,42,39,True,True
13176,20,4,58740,16,10,5,1,4,5,0,0,15,39,True,False
13177,39,4,216552,13,14,3,1,1,5,0,0,40,39,True,False
13178,45,4,255348,16,10,1,4,2,5,0,0,40,39,False,False
13179,36,4,176050,16,10,3,7,1,5,0,0,40,39,True,False
13180,71,4,125101,9,11,7,3,2,5,0,0,40,39,False,False
13181,62,4,197286,12,9,3,3,1,5,0,0,40,39,True,False
13182,43,2,337469,16,10,1,1,2,5,594,0,20,26,False,False
13183,31,4,159737,12,9,5,12,5,3,0,0,58,39,False,False
13184,39,4,316211,12,9,3,4,1,5,0,0,60,39,True,True
13185,32,4,127610,10,13,3,10,6,5,0,1902,32,39,False,True
13186,45,2,556652,12,9,3,3,1,3,0,0,40,39,True,True
13187,19,4,265576,12,9,5,6,4,5,0,0,50,39,True,False
13188,43,4,347653,16,10,3,10,1,5,0,0,48,39,True,True
13189,32,4,62374,9,11,3,14,1,5,0,0,40,39,True,False
13190,43,6,170230,10,13,5,12,2,5,0,0,60,39,False,False
13191,34,4,203051,10,13,3,1,1,5,0,0,27,39,True,False
13192,66,5,115880,16,10,3,10,1,5,0,0,40,39,True,False
13193,37,4,167735,9,11,3,3,1,5,0,1887,40,39,True,True
13194,46,5,181413,8,12,3,4,6,5,0,0,40,39,False,False
13195,23,4,185554,10,13,5,10,4,5,0,0,40,39,False,False
13196,41,4,350387,10,13,5,10,2,5,0,0,40,39,True,True
13197,63,4,225102,12,9,3,6,1,3,0,0,40,39,True,False
13198,55,4,105582,12,9,3,6,1,5,3103,0,40,39,True,True
13199,35,6,350247,15,15,3,10,1,5,0,0,50,39,True,True
13200,28,4,150025,7,5,5,3,2,5,0,0,50,39,True,True
13201,37,4,107737,10,13,3,10,1,5,0,0,55,39,True,True
13202,63,4,334741,12,9,3,3,1,5,0,0,20,39,True,False
13203,43,4,115562,10,13,3,10,1,5,0,0,42,39,True,True
13204,30,6,131584,9,11,5,3,4,5,0,0,60,39,True,False
13205,36,2,95855,13,14,3,10,6,5,0,0,60,39,False,True
